,project_id,project_name,TotalUnitsCount,AvailableUnitsCount,city_id,region_id,district,property_year_of_built,BookingsCount,PercentageUnitsBooked,active_payment_by_cash,active_payment_by_loan,project_latitude,project_longitude,publish_date,code,completion_percentage,mega_project_id,unit_code,moh_price,price,block_number,apartment_number,building_number,unit_size,living_area,floor,floor_count,unit_type,bedroom_count,bathroom_count,selections_count,bookings_count,comment,apartment_type,zone_number,number_of_rooms,master_bedroom_size,living_room_size,kitchen_size,guestroom_size,FirstPrice,partners,web,mobile,beneficiary,non_bene,construction_status,project_name_eng,district_eng,unit_type_eng,apartment_type_eng
1280,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000152,654000.0,654000.0,4_1,k1-202,k1,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1281,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000153,654000.0,654000.0,4_1,k1-203,k1,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1282,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000154,654000.0,654000.0,4_1,k1-204,k1,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1283,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000155,654000.0,654000.0,4_1,k1-301,k1,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1284,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000156,654000.0,654000.0,4_1,k1-302,k1,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1285,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000157,654000.0,654000.0,4_1,k1-303,k1,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1286,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000158,654000.0,654000.0,4_1,k1-304,k1,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1287,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000159,635000.0,635000.0,4_1,k1-401,k1,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1288,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000160,635000.0,635000.0,4_1,k1-402,k1,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1289,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000161,635000.0,635000.0,4_1,k1-403,k1,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1290,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000162,635000.0,635000.0,4_1,k1-404,k1,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1291,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000163,635000.0,635000.0,4_1,k1-501,k1,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1292,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000164,635000.0,635000.0,4_1,k1-502,k1,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1293,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000165,635000.0,635000.0,4_1,k1-503,k1,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1294,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000166,635000.0,635000.0,4_1,k1-504,k1,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1295,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000167,635000.0,635000.0,4_1,k1-601,k1,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1296,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000168,635000.0,635000.0,4_1,k1-602,k1,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1297,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000169,635000.0,635000.0,4_1,k1-603,k1,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1298,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000170,635000.0,635000.0,4_1,k1-604,k1,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1299,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000171,635000.0,635000.0,4_1,k1-701,k1,147.58,147.58,7,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1300,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000172,635000.0,635000.0,4_1,k1-702,k1,147.58,147.58,7,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1301,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000173,635000.0,635000.0,4_1,k1-703,k1,147.58,147.58,7,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1302,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000175,673000.0,673000.0,4_1,k1-801,k1,147.58,147.58,8,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1303,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000176,673000.0,673000.0,4_1,k1-802,k1,147.58,147.58,8,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1304,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000177,673000.0,673000.0,4_1,k1-803,k1,147.58,147.58,8,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1305,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000178,673000.0,673000.0,4_1,k1-804,k1,147.58,147.58,8,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1306,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000179,673000.0,673000.0,4_1,k1-901,k1,147.58,147.58,9,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1307,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000180,673000.0,673000.0,4_1,k1-902,k1,147.58,147.58,9,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1308,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000181,673000.0,673000.0,4_1,k1-903,k1,147.58,147.58,9,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1309,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000182,673000.0,673000.0,4_1,k1-904,k1,147.58,147.58,9,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1310,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000183,673000.0,673000.0,4_1,k1-1001,k1,147.58,147.58,10,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1311,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000184,673000.0,673000.0,4_1,k1-1002,k1,147.58,147.58,10,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1312,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000185,673000.0,673000.0,4_1,k1-1003,k1,147.58,147.58,10,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1313,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000186,673000.0,673000.0,4_1,k1-1004,k1,147.58,147.58,10,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,610500.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1314,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000187,830000.0,830000.0,4_1,k1-1101,k1,175.09,175.09,11,1.0,شقة,3,4,0,0,,شقة,,6.0,26.86,12.96,12.77,16.79,756000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1315,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000188,830000.0,830000.0,4_1,k1-1102,k1,175.09,175.09,11,1.0,شقة,3,4,0,0,,شقة,,6.0,26.86,12.96,12.77,16.79,756000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1316,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000189,654000.0,654000.0,4_1,k2-101,k2,147.58,147.58,1,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1317,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000190,654000.0,654000.0,4_1,k2-102,k2,147.58,147.58,1,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1318,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000191,654000.0,654000.0,4_1,k2-103,k2,147.58,147.58,1,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1319,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000192,654000.0,654000.0,4_1,k2-104,k2,147.58,147.58,1,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1320,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000193,654000.0,654000.0,4_1,k2-201,k2,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1321,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000194,654000.0,654000.0,4_1,k2-202,k2,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1322,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000195,654000.0,654000.0,4_1,k2-203,k2,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1323,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000196,654000.0,654000.0,4_1,k2-204,k2,147.58,147.58,2,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1324,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000197,654000.0,654000.0,4_1,k2-301,k2,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1325,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000198,654000.0,654000.0,4_1,k2-302,k2,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1326,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000199,654000.0,654000.0,4_1,k2-303,k2,147.58,147.58,3,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,593000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1327,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000201,635000.0,635000.0,4_1,k2-401,k2,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1328,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000202,635000.0,635000.0,4_1,k2-402,k2,147.58,147.58,4,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1329,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000205,635000.0,635000.0,4_1,k2-501,k2,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1330,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000206,635000.0,635000.0,4_1,k2-502,k2,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1331,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000207,635000.0,635000.0,4_1,k2-503,k2,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1332,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000208,635000.0,635000.0,4_1,k2-504,k2,147.58,147.58,5,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1333,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000209,635000.0,635000.0,4_1,k2-601,k2,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
1334,1040,الدمام - شركة مبان للإستثمار العقاري - مشروع ليان السكني,770,327,32,4,حي الضباب,,168,0.519481,1,1,26.433472,50.051722,2022-09-12,02-04-0025,0.0,,02-04-0025-0000000210,635000.0,635000.0,4_1,k2-602,k2,147.58,147.58,6,1.0,شقة,3,4,0,0,,شقة,,5.0,23.7,13.51,12.16,23.4,576000.0,1,1,1,1,0,0,Dammam - Maban Real Estate Investment Company - Layan Residential Project,Fog Neighborhood,Apartment,Apartment
